Idle Energy:
kernel_processes: 10540.663999999795
system_processes: 39381.69999999976
policy: 235.00399999999067
sidecar: 2427.9520000000757
uva: 629.7719999999459
rabbitmq: 495.19600000003624
surf: 626.2440000000308
vu: 656.4999999999877
api-gateway: 46.0879999999944
orchestrator: 93.41600000001351
policy-enforcer: 157.3520000000045
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10492.700000000885
system_processes: 39262.81199999716
policy: 225.3279999999795
sidecar: 2446.1840000000625
uva: 613.8400000000335
rabbitmq: 490.42799999999625
surf: 650.8399999999629
vu: 610.0640000000409
api-gateway: 126.4119999999972
orchestrator: 126.55199999999722
policy-enforcer: 193.32399999999535
sql-algorithm: 0
sql-query: 0
