Idle Energy:
kernel_processes: 10381.57999999988
system_processes: 38405.53999999876
policy: 220.88800000000836
sidecar: 2317.7279999999987
uva: 599.7839999999998
rabbitmq: 543.4960000000013
surf: 595.5759999999989
vu: 605.2479999999999
api-gateway: 121.46400000000007
orchestrator: 176.06799999999976
policy-enforcer: 196.37200000000027
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10385.787999999942
system_processes: 38162.492000000035
policy: 222.58800000001304
sidecar: 2343.2719999999986
uva: 581.532
rabbitmq: 544.9879999999988
surf: 572.8599999999994
vu: 622.348
api-gateway: 117.8239999999998
orchestrator: 128.38400000000027
policy-enforcer: 178.08
sql-algorithm: 0
sql-query: 0
