Idle Energy:
kernel_processes: 10542.45599999989
system_processes: 39510.983999997785
policy: 234.75999999999846
sidecar: 2263.736000000001
uva: 634.6000000000003
rabbitmq: 504.4119999999998
surf: 640.3600000000006
vu: 673.0440000000002
api-gateway: 147.08800000000002
orchestrator: 114.64800000000014
policy-enforcer: 139.7560000000001
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10558.876000000086
system_processes: 39364.87999999978
policy: 223.35599999998257
sidecar: 2587.532000000001
uva: 594.7760000000006
rabbitmq: 489.688000000001
surf: 702.2640000000002
vu: 671.2519999999995
api-gateway: 205.41200000000012
orchestrator: 189.3839999999999
policy-enforcer: 196.01199999999992
sql-algorithm: 0
sql-query: 0
