Idle Energy:
kernel_processes: 10407.804000000042
system_processes: 37841.94000000082
policy: 220.49600000000402
sidecar: 2340.404
uva: 575.8919999999996
rabbitmq: 546.8919999999997
surf: 592.1279999999999
vu: 597.4520000000002
api-gateway: 159.97200000000004
orchestrator: 160.04400000000004
policy-enforcer: 193.28399999999993
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10376.852000000226
system_processes: 38020.043999999856
policy: 220.4440000000028
sidecar: 2287.168
uva: 581.5920000000002
rabbitmq: 544.7200000000003
surf: 579.6959999999996
vu: 581.9280000000002
api-gateway: 175.25599999999997
orchestrator: 147.25999999999996
policy-enforcer: 164.5919999999999
sql-algorithm: 0
sql-query: 0
