Idle Energy:
kernel_processes: 10405.219999999816
system_processes: 37793.86000000243
policy: 221.8880000000354
sidecar: 2362.587999999995
uva: 575.1199999999776
rabbitmq: 525.2000000000335
surf: 600.8640000000098
vu: 626.0560000000305
api-gateway: 140.3959999999989
orchestrator: 168.90800000000542
policy-enforcer: 221.88799999999657
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10370.851999999644
system_processes: 38069.93599999935
policy: 220.72400000000746
sidecar: 2301.7920000000586
uva: 581.5320000000074
rabbitmq: 529.6759999999704
surf: 584.0640000000161
vu: 608.1120000000452
api-gateway: 140.91600000000773
orchestrator: 175.68000000000978
policy-enforcer: 175.48400000001118
sql-algorithm: 0
sql-query: 0
