Idle Energy:
kernel_processes: 10448.387999999646
system_processes: 37499.272000000565
policy: 235.6599999999646
sidecar: 2527.1919999999855
uva: 594.2399999999968
rabbitmq: 541.94
surf: 632.003999999999
vu: 597.2439999999889
api-gateway: 140.88799999999975
orchestrator: 194.10399999999998
policy-enforcer: 184.6760000000034
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10377.28799999971
system_processes: 38130.060000000594
policy: 232.77999999997888
sidecar: 2509.3440000000187
uva: 592.2919999999941
rabbitmq: 561.2920000000058
surf: 628.0279999999973
vu: 594.9880000000081
api-gateway: 119.43200000000037
orchestrator: 129.37200000000018
policy-enforcer: 179.49999999999721
sql-query: 0
sql-algorithm: 0
