Idle Energy:
kernel_processes: 10375.74799999971
system_processes: 37659.30799999852
policy: 225.81599999997982
sidecar: 2445.2520000000077
uva: 609.020000000003
rabbitmq: 519.7760000000005
surf: 576.3560000000075
vu: 586.5079999999996
api-gateway: 103.9960000000014
orchestrator: 119.30799999999955
policy-enforcer: 155.66799999999927
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10319.879999999577
system_processes: 38403.13599999855
policy: 228.9440000000031
sidecar: 2390.3280000000095
uva: 565.9879999999952
rabbitmq: 531.0479999999956
surf: 568.0320000000037
vu: 591.1200000000023
api-gateway: 145.42399999999958
orchestrator: 145.53199999999958
policy-enforcer: 196.4680000000005
sql-query: 0
sql-algorithm: 0
