Idle Energy:
kernel_processes: 10415.820000000014
system_processes: 37738.34399999993
policy: 224.44799999999964
rabbitmq: 498.98399999999987
surf: 586.972
sidecar: 2203.888
vu: 595.2039999999997
uva: 576.2439999999997
orchestrator: 197.97600000000003
policy-enforcer: 182.4600000000001
api-gateway: 156.2920000000001

Active Energy:
kernel_processes: 10404.576000000005
system_processes: 37863.13600000006
policy: 221.29199999999932
rabbitmq: 500.8759999999999
surf: 585.6240000000004
sidecar: 2242.976
vu: 627.4400000000002
uva: 558.0840000000003
orchestrator: 158.18399999999994
policy-enforcer: 191.7960000000001
api-gateway: 159.11599999999999
sql-algorithm: 0
sql-query: 0
