Idle Energy:
kernel_processes: 10527.928000000382
system_processes: 38779.1720000014
policy: 241.84799999999814
sidecar: 2617.6599999999926
uva: 649.9719999999955
rabbitmq: 597.4480000000063
surf: 615.6919999999992
vu: 629.5280000000008
api-gateway: 101.93599999999813
orchestrator: 118.86800000000204
policy-enforcer: 182.45600000000064
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10530.852000000305
system_processes: 39084.51199999932
policy: 227.6559999999941
sidecar: 2612.604
uva: 671.324000000001
rabbitmq: 565.0559999999979
surf: 603.2360000000001
vu: 674.2360000000033
api-gateway: 128.72799999999907
orchestrator: 145.86000000000072
policy-enforcer: 165.42000000000192
sql-query: 0
sql-algorithm: 0
