Idle Energy:
kernel_processes: 10382.184000000008
system_processes: 37462.82400000184
policy: 228.8600000000084
sidecar: 2209.908
uva: 594.8399999999987
rabbitmq: 570.8320000000012
surf: 595.9120000000011
vu: 610.2479999999993
api-gateway: 101.48800000000003
orchestrator: 117.53199999999953
policy-enforcer: 167.51599999999982
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10326.936000000607
system_processes: 37381.536000000546
policy: 228.97600000002421
sidecar: 2345.384000000007
uva: 576.3439999999994
rabbitmq: 560.4519999999984
surf: 581.0120000000019
vu: 600.9559999999992
api-gateway: 150.55200000000022
orchestrator: 150.66799999999964
policy-enforcer: 208.18399999999963
sql-algorithm: 0
sql-query: 0
