Idle Energy:
kernel_processes: 10451.24400000014
system_processes: 37653.22799999971
policy: 221.2880000000164
sidecar: 2480.6280000000042
uva: 610.0320000000014
rabbitmq: 517.4080000000052
surf: 615.3840000000038
vu: 594.6880000000032
api-gateway: 139.48399999999916
orchestrator: 186.85599999999963
policy-enforcer: 191.8640000000014
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10325.12799999991
system_processes: 38323.67999999996
policy: 219.38799999999162
sidecar: 2471.0111812666655
uva: 584.084000000001
rabbitmq: 527.6599999999999
surf: 586.3680000000035
vu: 597.5439999999955
api-gateway: 147.20800000000168
orchestrator: 150.94000000000088
policy-enforcer: 188.7319999999985
sql-algorithm: 30.660000000000004
sql-query: 41.476
