Idle Energy:
kernel_processes: 10493.27199999988
system_processes: 39559.615999998874
policy: 225.72399999997765
sidecar: 2274.76000000006
uva: 616.2440000000154
rabbitmq: 501.45599999994073
surf: 607.9679999999609
vu: 659.3000000000154
api-gateway: 102.5880000000048
orchestrator: 102.64000000000479
policy-enforcer: 175.57600000000653
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10449.919999999303
system_processes: 39697.12800000478
policy: 217.63599999996276
sidecar: 2363.740000000032
uva: 609.2119999999517
rabbitmq: 517.3800000000022
surf: 618.1199999999782
vu: 646.519999999944
api-gateway: 136.9360000000003
orchestrator: 158.15600000000433
policy-enforcer: 179.89200000000838
sql-algorithm: 0
sql-query: 0
