Idle Energy:
kernel_processes: 10528.60000000017
system_processes: 39114.53600000151
policy: 240.8399999999851
sidecar: 2511.8080000000045
uva: 614.0359999999966
rabbitmq: 586.5360000000042
surf: 631.6920000000068
vu: 668.9480000000008
api-gateway: 94.1999999999995
orchestrator: 126.8280000000012
policy-enforcer: 154.33199999999798
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10451.583999999953
system_processes: 39502.89199999951
policy: 227.94800000001365
sidecar: 2471.211999999984
uva: 597.8560000000062
rabbitmq: 572.971999999993
surf: 604.3159999999963
vu: 631.771999999994
api-gateway: 117.0079999999989
orchestrator: 143.77999999999906
policy-enforcer: 182.2119999999992
sql-query: 18.343999999999994
sql-algorithm: 16.540000000000003
