Idle Energy:
kernel_processes: 10371.844000000623
system_processes: 37681.04799999931
policy: 234.37599999999037
sidecar: 2416.3600000000015
uva: 571.9639999999995
rabbitmq: 546.8799999999993
surf: 604.2600000000025
vu: 607.9000000000033
api-gateway: 151.03999999999994
orchestrator: 202.1319999999992
policy-enforcer: 209.7439999999995
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10272.168000000296
system_processes: 38046.32000000087
policy: 228.73600000003353
sidecar: 2363.329713100004
uva: 555.4120000000007
rabbitmq: 571.5239999999999
surf: 546.3799999999994
vu: 600.8280000000011
api-gateway: 152.13599999999968
orchestrator: 152.4040000000009
policy-enforcer: 190.5919999999997
sql-algorithm: 36.092
sql-query: 46.012
