Idle Energy:
kernel_processes: 10363.69600000019
system_processes: 38169.028000000006
policy: 222.24399999997235
sidecar: 2406.828000000001
uva: 575.3480000000028
rabbitmq: 566.2080000000063
surf: 565.4160000000013
vu: 603.3960000000022
api-gateway: 154.06800000000158
orchestrator: 154.18399999999914
policy-enforcer: 203.22400000000104
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10354.439999999555
system_processes: 38049.61199999767
policy: 227.82800000002794
sidecar: 2413.848000000002
uva: 570.4320000000034
rabbitmq: 573.8759999999984
surf: 563.131999999999
vu: 623.7640000000014
api-gateway: 138.85999999999942
orchestrator: 138.9479999999994
policy-enforcer: 179.00000000000134
sql-query: 0
sql-algorithm: 0
