Idle Energy:
kernel_processes: 10516.007999999641
system_processes: 38137.94800000021
policy: 233.95599999999098
sidecar: 2507.6799999999953
uva: 585.0559999999998
rabbitmq: 595.5840000000004
surf: 685.7039999999977
vu: 620.0999999999998
api-gateway: 121.01200000000031
orchestrator: 174.23200000000023
policy-enforcer: 149.89599999999882
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10325.30800000031
system_processes: 38073.31599999878
policy: 227.32799999999224
sidecar: 2452.0960000000023
uva: 550.3119999999963
rabbitmq: 546.3400000000016
surf: 595.8359999999999
vu: 630.188000000003
api-gateway: 162.28399999999954
orchestrator: 196.07199999999943
policy-enforcer: 201.57600000000159
sql-query: 0
sql-algorithm: 0
