Idle Energy:
kernel_processes: 10411.243999999831
system_processes: 37792.467999997585
policy: 225.25199999998043
sidecar: 2412.6160000000054
uva: 601.9119999999979
rabbitmq: 563.2279999999926
surf: 613.3919999999979
vu: 607.108000000007
api-gateway: 131.86799999999965
orchestrator: 131.92799999999966
policy-enforcer: 200.512
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10366.800000000201
system_processes: 38081.56000000097
policy: 224.43600000001118
sidecar: 2433.092000000002
uva: 567.2279999999994
rabbitmq: 532.1519999999949
surf: 604.0319999999988
vu: 610.8840000000075
api-gateway: 148.21599999999972
orchestrator: 169.25200000000058
policy-enforcer: 206.6999999999999
sql-query: 0
sql-algorithm: 0
