Idle Energy:
kernel_processes: 10472.92400000027
system_processes: 38083.99599999769
policy: 234.84000000000123
sidecar: 2374.707999999999
uva: 627.4960000000001
rabbitmq: 537.7039999999997
surf: 592.5879999999993
vu: 638.532
api-gateway: 144.18399999999997
orchestrator: 98.60800000000017
policy-enforcer: 161.65999999999988
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10460.516000000294
system_processes: 38720.147999998444
policy: 223.34799999998012
sidecar: 2407.648
uva: 621.2679999999993
rabbitmq: 520.628
surf: 619.8880000000007
vu: 650.0559999999998
api-gateway: 179.89200000000022
orchestrator: 164.18799999999996
policy-enforcer: 176.3119999999998
sql-algorithm: 0
sql-query: 0
