Idle Energy:
kernel_processes: 10448.299999999736
system_processes: 38769.38000000105
policy: 224.4879999999975
sidecar: 2538.7839999999874
uva: 554.720000000003
rabbitmq: 529.5400000000069
surf: 712.6119999999926
vu: 601.6399999999945
api-gateway: 135.63200000000006
orchestrator: 170.53999999999968
policy-enforcer: 146.85599999999954
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10392.819999999792
system_processes: 38730.87599999862
policy: 218.33199999999783
sidecar: 2481.7880000000027
uva: 569.8479999999923
rabbitmq: 472.98399999999674
surf: 658.3399999999946
vu: 603.2880000000129
api-gateway: 137.62799999999913
orchestrator: 174.30399999999923
policy-enforcer: 168.24800000000084
sql-query: 0
sql-algorithm: 0
