Idle Energy:
kernel_processes: 10514.94799999978
system_processes: 38609.8840000003
policy: 232.47600000002794
sidecar: 2577.7680000000028
uva: 603.1159999999998
rabbitmq: 582.0479999999933
surf: 582.0800000000038
vu: 698.7759999999978
api-gateway: 117.34399999999971
orchestrator: 117.42799999999971
policy-enforcer: 168.2800000000011
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10507.22399999958
system_processes: 38791.31199999986
policy: 231.17199999998167
sidecar: 2573.443999999996
uva: 596.0959999999999
rabbitmq: 581.9400000000007
surf: 595.5440000000006
vu: 707.3280000000016
api-gateway: 126.23599999999922
orchestrator: 166.89200000000181
policy-enforcer: 170.208
sql-query: 0
sql-algorithm: 0
