Idle Energy:
kernel_processes: 10423.631999999943
system_processes: 39851.84399999949
policy: 221.07999999999782
sidecar: 2274.8639999999978
uva: 624.4880000000003
rabbitmq: 530.8119999999999
surf: 575.9479999999987
vu: 640.9639999999995
api-gateway: 187.26399999999978
orchestrator: 185.79599999999965
policy-enforcer: 164.18000000000023
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10409.808000000427
system_processes: 39608.44400000069
policy: 212.76800000002544
sidecar: 2445.1000000000004
uva: 610.9399999999986
rabbitmq: 519.5679999999998
surf: 605.0399999999998
vu: 643.3000000000003
api-gateway: 147.60000000000005
orchestrator: 167.09999999999997
policy-enforcer: 180.62400000000002
sql-algorithm: 0
sql-query: 0
