Idle Energy:
kernel_processes: 10532.584000000108
system_processes: 38963.503999997374
policy: 221.84400000004098
sidecar: 2313.648000000029
uva: 606.2079999999298
rabbitmq: 542.2040000000609
surf: 614.0080000000603
vu: 685.5160000000211
api-gateway: 118.73200000000513
orchestrator: 171.12399999999766
policy-enforcer: 171.10399999999768
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10505.483999999782
system_processes: 38943.475999997405
policy: 220.17200000003166
sidecar: 2353.131999999963
uva: 664.4119999999732
rabbitmq: 551.2679999999685
surf: 593.3999999999969
vu: 669.5239999999633
api-gateway: 97.37199999998913
orchestrator: 125.46799999998741
policy-enforcer: 170.8000000000084
sql-algorithm: 0
sql-query: 0
