Idle Energy:
kernel_processes: 10428.915999999695
system_processes: 37175.39200000038
policy: 229.03599999998417
sidecar: 2411.9240000000023
uva: 578.7239999999983
rabbitmq: 562.2880000000036
surf: 583.2880000000035
vu: 646.9760000000094
api-gateway: 124.05200000000163
orchestrator: 156.2319999999961
policy-enforcer: 228.70799999999872
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10426.711999999901
system_processes: 37924.85200000202
policy: 225.40399999999005
sidecar: 2386.6719999999987
uva: 582.2199999999947
rabbitmq: 537.7319999999856
surf: 573.1839999999944
vu: 680.0280000000012
api-gateway: 99.4799999999988
orchestrator: 134.65200000000203
policy-enforcer: 164.67999999999842
sql-algorithm: 0
sql-query: 0
