Idle Energy:
kernel_processes: 10418.659999999567
system_processes: 38534.53199999949
policy: 224.07600000000713
sidecar: 2489.056000000004
uva: 617.8639999999959
rabbitmq: 534.7200000000004
surf: 602.2799999999968
vu: 600.4719999999995
api-gateway: 155.71999999999935
orchestrator: 192.4519999999999
policy-enforcer: 186.54800000000006
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10391.371999999741
system_processes: 38281.776000000515
policy: 225.81200000000993
sidecar: 2469.907999999989
uva: 598.3599999999958
rabbitmq: 533.9400000000047
surf: 592.520000000003
vu: 605.3520000000042
api-gateway: 111.20799999999832
orchestrator: 135.22000000000003
policy-enforcer: 152.4959999999997
sql-query: 0
sql-algorithm: 0
