Idle Energy:
kernel_processes: 10462.64000000044
system_processes: 39375.08799999869
policy: 233.86799999997518
sidecar: 2514.9479999999826
uva: 588.828000000057
rabbitmq: 530.5840000000031
surf: 619.4679999999516
vu: 651.7759999999746
api-gateway: 138.248000000002
orchestrator: 173.18400000000094
policy-enforcer: 233.68399999999457
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10477.019999999475
system_processes: 39629.13199999845
policy: 228.94400000004902
sidecar: 2495.844000000127
uva: 572.2319999999739
rabbitmq: 520.6320000000184
surf: 653.4839999999945
vu: 647.3559999999808
api-gateway: 121.60800000001178
orchestrator: 128.26000000000775
policy-enforcer: 186.3400000000034
sql-algorithm: 0
sql-query: 0
