Idle Energy:
kernel_processes: 10482.207999999635
system_processes: 39323.807999997436
policy: 222.08399999998446
sidecar: 2515.8200000000024
uva: 574.9880000000004
rabbitmq: 560.0719999999937
surf: 654.0639999999951
vu: 624.2879999999903
api-gateway: 145.23599999999956
orchestrator: 177.6800000000027
policy-enforcer: 194.2960000000021
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10456.02400000048
system_processes: 39704.85600000066
policy: 214.28000000000029
sidecar: 2489.796000000003
uva: 560.739999999998
rabbitmq: 524.2199999999984
surf: 667.3679999999996
vu: 623.0559999999854
api-gateway: 150.4639999999996
orchestrator: 161.5360000000036
policy-enforcer: 168.1159999999999
sql-query: 0
sql-algorithm: 0
