Idle Energy:
kernel_processes: 10520.479999999903
system_processes: 39298.15599999842
policy: 223.57200000002672
sidecar: 2429.4519999999993
uva: 604.2560000000002
rabbitmq: 521.7280000000004
surf: 668.7119999999993
vu: 657.5960000000002
api-gateway: 207.58799999999968
orchestrator: 190.5320000000001
policy-enforcer: 187.92800000000014
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10399.328000000483
system_processes: 39734.66400000136
policy: 218.51600000002264
sidecar: 2425.544000000001
uva: 602.5
rabbitmq: 528.5679999999996
surf: 606.1399999999992
vu: 624.0119999999987
api-gateway: 180.63600000000025
orchestrator: 177.93200000000002
policy-enforcer: 175.3759999999997
sql-algorithm: 0
sql-query: 0
