Idle Energy:
kernel_processes: 10446.068000000125
system_processes: 38490.08799999762
policy: 227.8319999999851
sidecar: 2179.61999999988
uva: 567.7839999999508
rabbitmq: 543.9399999999767
surf: 595.5559999999872
vu: 658.2119999999367
api-gateway: 144.26399999998586
orchestrator: 160.2599999999913
policy-enforcer: 227.8280000000045
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10374.300000000123
system_processes: 38845.37599999894
policy: 224.62000000002982
sidecar: 2280.6680000000315
uva: 558.0999999999834
rabbitmq: 529.2000000000104
surf: 582.9199999999906
vu: 639.5680000000383
api-gateway: 157.75199999999379
orchestrator: 182.83599999999765
policy-enforcer: 188.8919999999995
sql-algorithm: 0
sql-query: 0
