Idle Energy:
kernel_processes: 10424.71200000025
system_processes: 39096.42799999943
policy: 222.14399999997113
sidecar: 2459.319999999988
uva: 566.7680000000008
rabbitmq: 559.6640000000004
surf: 672.5799999999965
vu: 622.7639999999961
api-gateway: 129.08399999999912
orchestrator: 180.02400000000029
policy-enforcer: 194.9960000000007
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10455.819999999327
system_processes: 39481.62000000053
policy: 220.07199999998477
sidecar: 2514.3839999999955
uva: 571.0599999999981
rabbitmq: 563.0879999999993
surf: 680.4839999999995
vu: 628.4480000000011
api-gateway: 148.82
orchestrator: 163.4760000000001
policy-enforcer: 168.27199999999993
sql-query: 0
sql-algorithm: 0
