Idle Energy:
kernel_processes: 10406.316000000146
system_processes: 38129.72000000102
policy: 216.7240000000034
sidecar: 2455.4840000000054
uva: 600.0199999999942
rabbitmq: 505.85600000000034
surf: 606.3400000000065
vu: 602.4160000000044
api-gateway: 131.16000000000093
orchestrator: 131.23200000000094
policy-enforcer: 192.09200000000084
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10386.112000000236
system_processes: 37718.47599999879
policy: 216.55599999998606
sidecar: 2441.176000000002
uva: 586.7599999999998
rabbitmq: 493.07600000000014
surf: 617.5440000000087
vu: 608.7120000000073
api-gateway: 148.49600000000112
orchestrator: 177.69199999999864
policy-enforcer: 195.55199999999562
sql-query: 0
sql-algorithm: 0
